user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.48	1.74	1.82	55.98	0.00	-6.97	0.49	0.12	-5.81	-2.06	-6.12	0.51	-1.87	-6.06	-0.48	-0.47	0.61	0.13	-0.47	-0.47	-0.48	0.48	0.21	0.27	51	0.50	0.48	0.38	0.48	0.50	0.21	-0.04	-3.52	1.61	0.43	-6.97	0.49	0.12	0.13	0.43	0.50	-3.50	0.72	-5.78	0.15	0.12	0.50	0.84	0.26	0.15	0.21	0.34	0.48	1.50	0.38	0.50	0.48	-5.00	0.00	0.15	0.35	0.02	0.03	0.02	0.03	0.03	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.66	1.21	-3.01	56.09	-0.04	2.97	0.57	0.08	5.13	-6.40	4.39	1.69	-6.39	4.37	-0.66	0.88	0.28	0.11	0.88	0.88	-0.66	0.66	0.21	0.19	57	0.88	0.66	0.24	0.66	0.88	0.21	0.04	-8.06	-2.93	0.86	2.97	0.57	0.08	0.13	0.86	0.88	-8.18	1.11	5.12	0.13	0.08	0.50	1.05	0.08	0.11	0.21	0.24	0.66	1.28	0.24	0.88	1.72	5.00	-5.00	0.13	0.26	0.01	0.01	0.00	0.02	0.02	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	1.00	1.44	-3.56	56.38	-0.52	-0.81	0.95	0.07	-0.92	-4.08	-0.91	1.32	-4.13	-0.89	1.00	-0.80	0.31	0.11	-0.80	-0.80	1.00	1.00	0.21	0.23	3	0.80	1.00	0.19	1.00	0.80	0.21	0.00	-4.40	-3.51	0.79	-0.84	0.95	0.07	0.10	0.79	0.80	-4.34	1.30	-0.94	0.10	0.07	6.00	1.30	0.14	0.10	0.21	0.19	1.00	1.36	0.19	0.80	1.26	0.00	-5.00	0.10	0.19	0.00	0.00	0.00	0.00	0.00	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.47	5.39	1.73	56.22	0.52	-4.22	0.40	0.19	-1.03	4.27	-1.45	0.96	4.32	-1.42	-0.47	-1.35	0.17	0.10	-1.35	-1.35	-0.47	0.47	0.30	0.16	1	1.35	0.47	0.25	0.47	1.35	0.30	0.00	4.69	1.67	1.32	-4.15	0.40	0.19	0.18	1.32	1.35	4.66	1.45	-1.04	0.18	0.19	6.00	1.39	0.10	0.23	0.29	0.25	0.47	5.36	0.25	1.35	0.96	0.00	5.00	0.18	0.32	0.04	0.02	0.02	0.04	0.04	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.48	0.98	-0.26	56.40	0.00	-5.78	0.54	0.10	-5.45	-0.59	-5.70	0.67	-0.60	-5.62	-0.48	-0.64	0.33	0.12	-0.64	-0.64	-0.48	0.48	0.16	0.28	2	0.64	0.48	0.34	0.48	0.64	0.16	-0.52	-0.81	-0.26	0.56	-5.84	0.54	0.10	0.12	0.56	0.64	-0.78	0.86	-5.62	0.12	0.10	6.00	0.81	0.24	0.10	0.16	0.34	0.48	0.88	0.34	0.64	0.80	-5.00	0.00	0.12	0.24	0.01	0.01	0.01	0.01	0.01	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.45	4.71	-0.68	56.06	0.00	-3.50	1.40	0.35	-0.32	-2.33	-1.25	1.12	-2.56	-1.49	-0.45	-0.16	1.92	1.22	-0.16	-0.16	-0.45	1.23	1.28	3.11	49	0.70	1.23	0.80	1.23	0.70	1.28	0.00	-3.13	-0.52	0.73	-4.24	1.40	0.31	0.42	0.73	0.70	-3.10	1.51	-2.15	0.56	0.35	0.50	1.53	0.83	0.41	0.57	0.41	1.23	4.41	0.80	0.70	2.40	0.00	0.00	0.56	0.45	0.21	0.16	0.22	0.21	0.22	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	1.30	2.17	-7.64	56.52	-1.06	-5.58	1.21	0.05	-6.82	-8.64	-6.20	1.88	-8.73	-6.19	1.30	-1.09	0.30	0.18	-1.09	-1.09	1.30	1.30	0.22	0.26	21	1.09	1.30	0.10	1.30	1.09	0.22	-0.53	-9.65	-7.58	1.09	-5.54	1.21	0.05	0.08	1.09	1.09	-9.68	1.74	-6.82	0.08	0.05	6.00	1.69	0.09	0.06	0.22	0.10	1.30	2.14	0.10	1.09	1.85	-5.00	-10.00	0.08	0.18	0.03	0.04	0.03	0.04	0.04	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	0.74	2.39	-7.39	56.52	-1.06	-0.34	0.71	0.12	-0.62	-9.27	-0.48	0.68	-9.28	-0.63	0.74	-0.38	0.19	0.07	-0.38	-0.38	0.74	0.74	0.29	0.17	11	0.46	0.74	0.33	0.74	0.46	0.29	0.00	-10.31	-7.33	0.52	-0.29	0.71	0.12	0.06	0.52	0.46	-10.40	0.92	-0.54	0.06	0.12	6.00	0.84	0.19	0.10	0.29	0.21	0.74	2.33	0.33	0.46	0.67	0.00	-10.00	0.06	0.24	0.01	0.00	0.00	0.01	0.01	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.25	4.34	7.97	55.85	0.09	-8.95	0.22	0.14	-11.03	5.80	-11.02	0.85	5.81	-11.03	-0.25	-0.80	0.51	0.10	-0.80	-0.80	-0.25	0.27	0.24	0.21	63	0.80	0.27	0.24	0.27	0.80	0.24	-0.09	5.77	7.77	0.82	-9.35	0.22	0.13	0.13	0.82	0.80	5.76	0.89	-11.05	0.13	0.14	0.50	0.87	0.32	0.11	0.22	0.24	0.27	4.21	0.24	0.80	0.88	-10.00	10.00	0.13	0.23	0.03	0.04	0.03	0.04	0.04	valid	2.00	3.00	glasses
10	10	da0f79412fce1cf38cab6a1d3b6990e86002a2e7	-0.10	0.40	-6.65	56.18	-0.09	-5.80	0.12	0.10	-6.19	-9.93	-5.95	0.76	-9.88	-6.04	-0.10	-0.28	0.27	0.11	-0.28	-0.28	-0.10	0.18	0.23	0.23	70	0.32	0.18	0.24	0.18	0.32	0.23	-0.04	-12.31	-6.61	0.37	-5.67	0.12	0.09	0.10	0.37	0.32	-12.35	0.40	-6.15	0.11	0.10	0.50	0.44	0.19	0.12	0.17	0.18	0.18	0.28	0.24	0.32	0.70	-5.00	-10.00	0.11	0.20	0.02	0.02	0.01	0.03	0.03	valid	2.00	3.00	glasses
