user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.24	4.66	3.44	68.88	0.52	14.20	0.26	0.12	10.09	4.63	11.55	0.58	4.60	11.67	-0.24	1.56	0.16	0.13	1.56	1.56	-0.24	0.29	0.25	0.29	24	1.56	0.29	0.46	0.29	1.56	0.25	1.06	5.21	3.43	1.68	14.23	0.26	0.11	0.18	1.68	1.56	5.18	1.61	10.30	0.18	0.12	6.00	1.74	0.06	0.19	0.19	0.46	0.29	4.66	0.46	1.56	0.66	10.00	5.00	0.18	0.47	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.12	6.53	-10.20	68.81	-0.09	14.35	1.10	0.28	8.93	-12.24	10.18	0.71	-12.43	10.08	-1.12	0.56	0.77	0.06	0.56	0.56	-1.12	1.12	0.54	0.33	65	0.68	1.12	0.78	1.12	0.68	0.54	0.09	-13.00	-10.11	0.48	14.49	1.10	0.28	0.35	0.48	0.68	-12.95	1.35	8.75	0.38	0.28	0.50	1.17	0.16	0.42	0.54	0.68	1.12	6.59	0.78	0.68	0.89	10.00	-10.00	0.38	0.81	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.01	5.18	0.05	68.97	0.00	15.21	0.10	0.05	8.89	-0.05	11.53	1.16	-0.06	11.65	-0.01	1.56	0.19	0.08	1.56	1.56	-0.01	0.12	0.15	0.17	12	1.56	0.12	0.62	0.12	1.56	0.15	1.06	-0.16	0.09	1.68	15.13	0.10	0.05	0.30	1.68	1.56	-0.13	1.57	8.88	0.30	0.05	6.00	1.69	0.09	0.30	0.09	0.62	0.12	5.26	0.62	1.56	1.13	10.00	0.00	0.30	0.62	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.39	6.03	10.33	68.86	1.61	13.72	1.33	0.41	9.88	13.44	11.25	0.80	13.50	11.00	-1.39	1.16	0.60	0.11	1.16	1.16	-1.39	1.41	0.67	0.16	33	1.16	1.41	0.62	1.41	1.16	0.67	1.10	15.29	10.38	0.91	13.64	1.33	0.37	0.29	0.91	1.16	15.29	1.93	9.78	0.29	0.41	6.00	1.91	0.12	0.48	0.62	0.62	1.41	6.07	0.62	1.16	0.80	10.00	15.00	0.29	0.87	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.35	7.73	-11.89	68.96	-0.09	9.39	0.49	0.14	5.10	-13.18	5.09	0.59	-13.33	5.10	-0.35	0.16	0.81	0.11	0.16	0.16	-0.35	0.48	0.38	0.26	71	0.25	0.48	0.26	0.48	0.25	0.38	0.04	-13.34	-11.78	0.18	9.37	0.49	0.10	0.11	0.18	0.25	-13.20	0.57	5.05	0.12	0.14	0.50	0.59	0.40	0.11	0.21	0.17	0.48	7.81	0.26	0.25	0.59	5.00	-10.00	0.12	0.21	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.70	4.70	-8.24	68.99	-1.06	14.56	0.76	0.06	9.29	-9.38	10.48	0.98	-9.34	10.55	0.70	0.49	0.39	0.14	0.49	0.49	0.70	0.70	0.25	0.18	16	0.59	0.70	0.54	0.70	0.59	0.25	1.07	-9.65	-8.41	0.57	14.52	0.76	0.06	0.25	0.57	0.59	-9.69	0.99	9.22	0.32	0.06	6.00	1.01	0.08	0.19	0.25	0.42	0.70	4.81	0.54	0.59	0.97	10.00	-10.00	0.32	0.40	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.25	8.01	-2.51	69.01	0.00	0.12	0.22	0.13	-4.37	-3.76	-4.45	0.28	-3.75	-4.37	-0.25	0.05	1.12	0.04	0.05	0.05	-0.25	0.25	0.20	0.09	51	0.22	0.25	0.26	0.25	0.22	0.20	-0.04	-3.77	-2.57	0.20	0.03	0.22	0.13	0.08	0.20	0.22	-3.77	0.36	-4.47	0.08	0.13	0.50	0.29	0.37	0.14	0.20	0.14	0.25	8.26	0.26	0.22	0.32	-5.00	0.00	0.08	0.21	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.23	8.75	4.16	68.80	0.04	-1.57	1.32	0.22	-8.71	1.60	-7.12	0.69	1.57	-7.27	-1.23	2.18	0.40	0.06	2.18	2.18	-1.23	1.23	0.59	0.11	68	2.18	1.23	0.90	1.23	2.18	0.59	-0.09	0.86	4.34	2.02	-1.64	1.32	0.22	0.41	2.02	2.18	0.84	2.51	-8.73	0.41	0.22	0.50	2.41	0.15	0.46	0.59	0.90	1.23	8.80	0.90	2.18	0.65	-10.00	5.00	0.41	1.06	0.65	0.64	0.64	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.75	8.01	4.10	68.91	0.04	6.76	1.76	0.24	-0.58	2.04	1.98	0.81	2.06	2.08	-1.75	1.80	0.30	0.14	1.80	1.80	-1.75	1.75	0.46	0.34	50	1.81	1.75	0.78	1.75	1.81	0.46	0.00	1.01	4.11	1.90	6.73	1.76	0.24	0.37	1.90	1.81	0.95	2.54	-0.58	0.37	0.24	0.50	2.64	0.11	0.41	0.46	0.76	1.75	7.99	0.78	1.81	0.84	0.00	5.00	0.37	0.83	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.69	7.74	-1.95	69.31	0.00	-7.54	0.67	0.05	-13.96	-1.05	-13.97	1.19	-1.01	-13.95	-0.69	0.95	0.50	0.09	0.95	0.95	-0.69	0.69	0.17	0.19	26	0.95	0.69	0.24	0.69	0.95	0.17	-1.61	-1.01	-1.82	0.97	-7.51	0.67	0.05	0.13	0.97	0.95	-1.04	1.20	-13.99	0.13	0.05	6.00	1.19	0.23	0.13	0.17	0.24	0.69	7.69	0.24	0.95	1.18	-15.00	0.00	0.13	0.23	0.67	0.65	0.65	0.67	0.67	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.02	9.47	-2.62	69.09	0.00	-2.22	0.22	0.22	-8.95	-3.45	-8.89	0.54	-3.58	-8.88	0.02	0.35	0.73	0.16	0.35	0.35	0.02	0.54	0.76	0.53	59	0.54	0.54	0.56	0.54	0.54	0.76	-0.09	-3.60	-2.43	0.53	-2.33	0.22	0.19	0.15	0.53	0.54	-3.47	0.83	-8.96	0.20	0.22	0.50	0.63	0.26	0.21	0.54	0.37	0.54	9.65	0.56	0.54	0.76	-10.00	0.00	0.20	0.59	0.66	0.65	0.65	0.66	0.66	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.35	6.81	-10.59	69.10	-1.06	11.70	0.32	0.11	4.46	-9.75	6.18	0.97	-9.76	6.26	0.35	1.16	0.38	0.03	1.16	1.16	0.35	0.35	0.16	0.07	22	1.19	0.35	0.58	0.35	1.19	0.16	0.53	-9.46	-10.76	1.25	11.70	0.32	0.11	0.34	1.25	1.19	-9.45	1.31	4.44	0.35	0.11	6.00	1.29	0.16	0.28	0.16	0.53	0.35	6.87	0.58	1.19	0.98	5.00	-10.00	0.35	0.42	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	1.44	8.05	9.91	68.53	0.09	2.63	1.75	0.92	-2.90	10.09	-0.72	5.20	10.52	-0.39	1.44	3.70	0.94	1.07	3.70	3.70	1.44	1.96	1.85	2.45	67	3.70	1.96	1.30	1.96	3.70	1.85	-0.04	10.52	9.62	4.05	2.58	1.75	0.67	0.38	4.05	3.70	10.17	4.47	-2.52	0.38	0.92	0.50	4.82	0.34	0.52	1.29	1.30	1.96	7.95	1.30	3.70	4.69	-5.00	10.00	0.38	1.22	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.19	6.00	-0.43	69.11	0.00	10.93	0.16	0.05	4.89	-0.33	6.52	0.14	-0.32	6.52	-0.19	1.52	0.18	0.05	1.52	1.52	-0.19	0.19	0.10	0.18	4	1.52	0.19	0.42	0.19	1.52	0.10	0.52	-0.29	-0.42	1.53	10.93	0.16	0.05	0.37	1.53	1.52	-0.29	1.54	4.83	0.37	0.05	6.00	1.56	0.11	0.37	0.10	0.42	0.19	5.99	0.42	1.52	0.20	5.00	0.00	0.37	0.43	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.27	10.14	-8.12	69.11	-0.04	7.05	0.35	0.16	-0.25	-8.49	-0.16	0.65	-8.54	-0.24	-0.27	-0.38	0.97	0.06	-0.38	-0.38	-0.27	0.43	0.43	0.13	52	0.39	0.43	0.22	0.43	0.39	0.43	0.00	-8.54	-8.15	0.46	7.11	0.35	0.08	0.08	0.46	0.39	-8.49	0.66	-0.18	0.08	0.16	0.50	0.64	0.29	0.07	0.28	0.20	0.43	10.17	0.22	0.39	0.67	0.00	-5.00	0.08	0.13	0.66	0.65	0.65	0.66	0.66	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.43	9.66	6.28	69.13	1.06	-6.09	1.55	0.24	-13.90	8.38	-11.07	1.06	8.29	-10.85	-1.43	3.85	0.21	0.07	3.85	3.85	-1.43	1.44	0.52	0.17	37	3.85	1.44	0.89	1.44	3.85	0.52	-1.63	9.69	6.21	4.07	-6.12	1.55	0.23	0.43	4.07	3.85	9.63	4.13	-13.85	0.43	0.24	6.00	4.30	0.07	0.48	0.50	0.89	1.44	9.74	0.89	3.85	1.10	-15.00	10.00	0.43	0.99	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.25	6.18	-14.86	69.31	-1.61	6.14	0.41	0.19	0.46	-15.28	2.32	0.68	-15.36	2.48	-0.25	2.23	0.26	0.05	2.23	2.23	-0.25	0.43	0.41	0.10	27	2.23	0.43	0.69	0.43	2.23	0.41	0.00	-15.64	-14.78	2.38	6.18	0.41	0.12	0.39	2.38	2.23	-15.54	2.38	0.40	0.40	0.19	6.00	2.50	0.12	0.38	0.20	0.67	0.43	6.14	0.69	2.23	0.66	0.00	-15.00	0.40	0.62	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.60	9.68	-14.05	69.06	-0.09	4.51	0.57	0.16	1.16	-12.27	1.11	1.11	-12.30	1.16	0.60	0.85	0.86	0.09	0.85	0.85	0.60	0.60	0.29	0.14	60	0.85	0.60	0.25	0.60	0.85	0.29	0.00	-12.30	-14.04	0.90	4.64	0.57	0.16	0.07	0.90	0.85	-12.26	1.12	1.11	0.07	0.16	0.50	1.11	0.44	0.10	0.29	0.25	0.60	9.52	0.25	0.85	1.13	0.00	-10.00	0.07	0.14	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-2.61	9.31	6.29	68.92	0.09	6.36	2.72	0.27	0.78	6.55	3.10	0.98	6.57	3.20	-2.61	2.85	0.14	0.06	2.85	2.85	-2.61	2.61	0.42	0.11	58	2.85	2.61	0.40	2.61	2.85	0.42	0.00	6.77	6.29	2.94	6.32	2.72	0.27	0.22	2.94	2.85	6.75	3.90	0.65	0.22	0.27	0.50	3.98	0.06	0.34	0.42	0.40	2.61	9.33	0.40	2.85	0.95	0.00	10.00	0.22	0.55	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.58	7.48	10.20	69.10	1.61	10.45	1.58	0.21	4.99	13.25	6.69	0.31	13.23	6.77	-1.58	1.59	0.28	0.12	1.59	1.59	-1.58	1.58	0.32	0.31	34	1.59	1.58	0.45	1.58	1.59	0.32	0.54	14.82	10.20	1.67	10.53	1.58	0.21	0.24	1.67	1.59	14.72	2.34	4.87	0.24	0.21	6.00	2.34	0.08	0.30	0.32	0.45	1.58	7.49	0.45	1.59	0.43	5.00	15.00	0.24	0.46	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.13	7.58	-7.11	69.22	-0.52	-2.74	0.16	0.04	-8.62	-5.41	-8.62	1.33	-5.44	-8.52	-0.13	1.30	0.57	0.05	1.30	1.30	-0.13	0.16	0.14	0.23	20	1.30	0.16	0.21	0.16	1.30	0.14	-1.06	-5.42	-7.13	1.41	-2.78	0.16	0.04	0.08	1.41	1.30	-5.39	1.33	-8.69	0.08	0.04	6.00	1.41	0.28	0.08	0.10	0.21	0.16	7.74	0.21	1.30	1.25	-10.00	-5.00	0.08	0.21	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.89	8.04	10.04	69.14	1.61	6.07	1.91	0.34	0.68	12.98	2.68	0.66	12.97	2.65	-1.89	2.56	0.31	0.09	2.56	2.56	-1.89	1.89	0.64	0.28	25	2.56	1.89	0.51	1.89	2.56	0.64	0.00	14.57	10.07	2.53	6.16	1.91	0.34	0.33	2.53	2.56	14.58	3.28	0.74	0.33	0.34	6.00	3.28	0.09	0.46	0.64	0.51	1.89	8.08	0.51	2.56	0.76	0.00	15.00	0.33	0.73	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.89	7.37	7.06	69.20	1.06	6.53	1.91	0.14	-0.13	8.02	2.53	1.07	8.00	2.59	-1.89	2.47	0.33	0.08	2.47	2.47	-1.89	1.89	0.37	0.36	9	2.47	1.89	0.48	1.89	2.47	0.37	0.00	8.59	6.89	2.53	6.55	1.91	0.14	0.32	2.53	2.47	8.75	3.16	-0.11	0.32	0.14	6.00	3.14	0.08	0.33	0.37	0.48	1.89	7.25	0.48	2.47	0.96	0.00	10.00	0.32	0.50	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.23	8.35	3.85	69.22	0.52	3.36	0.29	0.12	-3.94	4.63	-1.91	1.05	4.59	-1.98	-0.23	3.04	0.39	0.10	3.04	3.04	-0.23	0.28	0.23	0.30	6	3.04	0.28	0.76	0.28	3.04	0.23	-0.53	4.89	3.85	2.97	3.25	0.29	0.10	0.46	2.97	3.04	4.92	3.07	-3.88	0.46	0.12	6.00	2.98	0.15	0.46	0.16	0.76	0.28	8.47	0.76	3.04	1.13	-5.00	5.00	0.46	0.76	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.20	6.80	-6.32	69.30	-0.52	6.56	0.23	0.07	-0.33	-5.48	-0.22	0.43	-5.52	-0.27	-0.20	-0.24	0.36	0.05	-0.24	-0.24	-0.20	0.24	0.16	0.12	3	0.30	0.24	0.25	0.24	0.30	0.16	0.00	-5.51	-6.42	0.30	6.56	0.23	0.06	0.11	0.30	0.30	-5.46	0.40	-0.32	0.18	0.07	6.00	0.40	0.13	0.11	0.10	0.17	0.24	6.77	0.25	0.30	0.41	0.00	-5.00	0.18	0.16	0.66	0.65	0.65	0.66	0.66	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.30	8.37	-6.49	69.33	-0.52	3.03	0.35	0.14	-4.32	-4.94	-3.83	0.75	-4.96	-4.08	0.30	1.12	0.66	0.12	1.12	1.12	0.30	0.42	0.41	0.39	7	1.14	0.42	1.03	0.42	1.14	0.41	-0.53	-4.89	-7.19	0.88	2.88	0.35	0.09	0.59	0.88	1.14	-4.83	1.29	-4.34	0.59	0.14	6.00	1.08	0.35	0.59	0.30	1.01	0.42	8.20	1.03	1.14	0.81	-5.00	-5.00	0.59	0.97	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.13	6.92	-7.61	69.17	-0.09	-3.01	0.41	0.25	-7.39	-11.28	-6.25	1.83	-10.87	-6.14	-0.13	2.93	0.53	0.09	2.93	2.93	-0.13	0.45	0.52	0.30	64	2.93	0.45	0.75	0.45	2.93	0.52	-0.09	-12.57	-7.59	3.07	-2.86	0.41	0.16	0.47	3.07	2.93	-12.47	3.04	-7.33	0.47	0.25	0.50	3.13	0.16	0.46	0.29	0.75	0.45	6.81	0.75	2.93	1.89	-10.00	-10.00	0.47	0.75	0.65	0.64	0.64	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.15	8.39	-6.18	69.03	-0.04	11.23	1.06	0.34	4.28	-7.61	5.95	0.76	-7.60	5.92	-1.15	1.08	0.25	0.06	1.08	1.08	-1.15	1.25	0.75	0.26	57	1.21	1.25	0.82	1.25	1.21	0.75	0.04	-8.23	-6.17	1.04	11.29	1.06	0.29	0.33	1.04	1.21	-8.05	1.75	4.32	0.40	0.34	0.50	1.51	0.10	0.43	0.57	0.62	1.25	8.44	0.82	1.21	0.65	5.00	-5.00	0.40	0.81	0.66	0.65	0.65	0.66	0.66	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.19	5.63	2.95	69.14	0.52	10.13	1.15	0.10	5.40	3.77	7.58	0.61	3.80	7.53	-1.19	2.56	0.18	0.10	2.56	2.56	-1.19	1.19	0.15	0.27	5	2.56	1.19	0.37	1.19	2.56	0.15	0.53	4.44	2.97	2.51	10.11	1.15	0.10	0.13	2.51	2.56	4.42	2.85	5.49	0.13	0.10	6.00	2.78	0.07	0.14	0.15	0.37	1.19	5.68	0.37	2.56	0.64	5.00	5.00	0.13	0.34	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	1.28	7.28	-11.82	69.43	-1.61	1.87	1.20	0.22	-3.94	-13.75	-2.05	1.10	-13.82	-2.12	1.28	2.83	0.24	0.08	2.83	2.83	1.28	1.28	0.33	0.18	42	2.83	1.28	0.60	1.28	2.83	0.33	-0.54	-14.64	-11.88	2.76	1.76	1.20	0.22	0.33	2.76	2.83	-14.65	3.18	-3.97	0.33	0.22	6.00	3.08	0.14	0.38	0.33	0.60	1.28	7.26	0.60	2.83	1.17	-5.00	-15.00	0.33	0.63	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.11	8.24	-5.38	69.39	-0.52	-6.45	0.12	0.13	-13.86	-5.12	-13.26	1.11	-5.19	-13.72	0.11	1.65	1.13	0.08	1.65	1.65	0.11	0.20	0.26	0.20	39	1.65	0.20	0.79	0.20	1.65	0.26	-1.61	-5.19	-5.56	1.18	-6.86	0.12	0.09	0.38	1.18	1.65	-5.10	1.68	-13.79	0.38	0.13	6.00	1.23	0.84	0.37	0.20	0.79	0.20	8.53	0.79	1.65	1.17	-15.00	-5.00	0.38	0.78	0.69	0.64	0.64	0.69	0.69	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.90	5.05	-15.25	68.96	-1.61	20.29	0.63	0.09	13.86	-14.13	15.02	1.68	-14.39	15.19	0.90	0.01	0.77	0.08	0.01	0.01	0.90	0.90	0.45	0.29	32	0.56	0.90	0.66	0.90	0.56	0.45	1.66	-14.02	-14.32	0.52	19.77	0.63	0.09	0.23	0.52	0.56	-14.01	1.16	13.73	0.33	0.09	6.00	1.23	0.27	0.18	0.45	0.36	0.90	5.33	0.66	0.56	1.71	15.00	-15.00	0.33	0.42	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.76	9.09	2.70	69.26	0.52	-1.21	0.74	0.12	-8.77	4.13	-6.14	1.26	4.13	-6.00	-0.76	3.80	0.22	0.07	3.80	3.80	-0.76	0.76	0.19	0.20	19	3.80	0.76	0.58	0.76	3.80	0.19	-1.06	5.08	2.69	3.93	-1.24	0.74	0.12	0.34	3.93	3.80	4.91	3.88	-8.72	0.34	0.12	6.00	4.04	0.09	0.36	0.19	0.58	0.76	9.11	0.58	3.80	1.27	-10.00	5.00	0.34	0.60	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	1.07	7.64	-12.67	69.53	-1.61	-2.61	1.12	0.26	-7.35	-13.89	-5.09	2.67	-13.89	-5.00	1.07	4.72	0.21	0.15	4.72	4.72	1.07	1.09	0.58	0.36	41	4.72	1.09	0.98	1.09	4.72	0.58	-1.10	-15.05	-12.63	4.82	-2.58	1.12	0.24	0.49	4.82	4.72	-15.11	4.98	-7.44	0.49	0.26	6.00	5.08	0.06	0.52	0.53	0.98	1.09	7.63	0.98	4.72	2.61	-10.00	-15.00	0.49	1.03	0.66	0.65	0.65	0.66	0.66	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.71	8.82	10.84	69.15	1.61	2.69	1.80	0.11	-4.85	13.20	-1.69	0.38	13.11	-1.66	-1.71	3.19	0.13	0.05	3.19	3.19	-1.71	1.71	0.22	0.11	35	3.19	1.71	0.40	1.71	3.19	0.22	-0.54	14.99	10.82	3.22	2.66	1.80	0.11	0.16	3.22	3.19	14.96	3.69	-4.86	0.16	0.11	6.00	3.74	0.08	0.19	0.22	0.40	1.71	8.83	0.40	3.19	0.36	-5.00	15.00	0.16	0.43	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.74	9.06	3.04	69.27	0.52	-6.22	0.82	0.21	-14.45	4.17	-10.86	0.52	4.11	-10.59	-0.74	4.06	0.28	0.08	4.06	4.06	-0.74	0.81	0.45	0.22	38	4.06	0.81	1.17	0.81	4.06	0.45	-1.61	4.95	3.20	4.33	-6.12	0.82	0.14	0.63	4.33	4.06	4.90	4.15	-14.46	0.63	0.21	6.00	4.44	0.12	0.63	0.32	1.17	0.81	9.08	1.17	4.06	0.55	-15.00	5.00	0.63	1.17	0.65	0.64	0.64	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.76	5.51	5.88	69.03	1.06	13.48	1.88	0.22	8.97	8.03	10.34	1.21	7.92	10.41	-1.76	0.30	0.15	0.05	0.30	0.30	-1.76	1.76	0.36	0.10	13	0.45	1.76	0.43	1.76	0.45	0.36	1.07	8.95	5.91	0.39	13.41	1.88	0.22	0.20	0.39	0.45	8.96	1.87	8.99	0.26	0.22	6.00	1.96	0.07	0.23	0.36	0.28	1.76	5.50	0.43	0.45	1.22	10.00	10.00	0.26	0.40	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-4.16	10.23	3.69	69.04	0.09	13.93	4.18	0.36	8.28	4.35	10.37	1.99	4.27	10.45	-4.16	0.58	0.29	0.13	0.58	0.58	-4.16	4.16	0.59	0.29	62	0.64	4.16	0.54	4.16	0.64	0.59	0.09	4.63	3.88	0.66	13.93	4.18	0.36	0.24	0.66	0.64	4.63	4.31	8.36	0.30	0.36	0.50	4.33	0.13	0.38	0.59	0.47	4.16	10.27	0.54	0.64	1.96	10.00	10.00	0.30	0.62	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-1.41	10.06	11.37	69.12	1.61	-5.72	1.40	0.19	-15.34	13.28	-13.12	1.33	13.16	-13.98	-1.41	1.84	0.51	0.05	1.84	1.84	-1.41	1.41	0.56	0.41	30	1.84	1.41	1.71	1.41	1.84	0.56	-1.66	13.32	11.61	1.00	-5.53	1.40	0.19	0.36	1.00	1.84	13.73	2.48	-15.33	0.37	0.19	6.00	1.59	0.10	0.35	0.56	1.70	1.41	9.87	1.71	1.84	1.04	-15.00	15.00	0.37	1.60	0.65	0.84	0.65	0.84	0.84	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	-0.10	8.27	-1.27	69.21	0.00	3.22	0.17	0.04	-3.83	-0.41	-3.90	1.14	-0.48	-3.76	-0.10	1.06	0.47	0.10	1.06	1.06	-0.10	0.15	0.14	0.30	2	1.06	0.15	0.28	0.15	1.06	0.14	-0.52	-0.48	-1.26	1.20	3.14	0.17	0.03	0.11	1.20	1.06	-0.40	1.07	-3.99	0.11	0.04	6.00	1.21	0.21	0.10	0.08	0.28	0.15	8.35	0.28	1.06	0.98	-5.00	0.00	0.11	0.28	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
15	3	2c3ecc7d0662d17471df7be1f0fb3e9a2954eff5	0.35	10.27	-4.25	69.15	0.00	5.50	0.33	0.13	0.08	-3.20	0.03	0.37	-3.22	0.08	0.35	-0.15	2.14	0.08	-0.15	-0.15	0.35	0.42	0.32	0.25	49	0.17	0.42	0.16	0.42	0.17	0.32	0.00	-3.22	-4.76	0.12	5.24	0.33	0.08	0.06	0.12	0.17	-3.20	0.47	0.03	0.07	0.13	0.50	0.37	1.62	0.08	0.24	0.15	0.42	9.82	0.16	0.17	0.47	0.00	0.00	0.07	0.25	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	1.00	glasses
