user	session	val_id	offX_L	acc_L	medX_L	ipd	xm	medY_L	medaccX_R	rmsiX_R	medY_R	avgX	avgY	medacc_R	medX	medY	offX_R	offY_R	sd_L	rmsi_R	offY_L	offY	offX	accX_R	sdX_R	sd_R	set_no	accY	accX	sdY_L	medaccX	medaccY	sdX_L	ym	medX_R	avgX_L	medaccY_R	avgY_L	medaccX_L	rmsiX	rmsiY	medaccY_L	accY_R	avgX_R	acc	avgY_R	rmsiY_L	rmsiX_L	d	medacc	rmsi_L	rmsi	sdX	sdY	accX_L	medacc_L	sdY_R	accY_L	acc_R	y	x	rmsiY_R	sd	repeated_L	repeated_R	repeated_C	repeated	repeated_any	outlier_reason	hmd	setup	vision
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.52	0.79	8.51	57.56	0.04	-0.09	0.50	0.03	-0.05	5.01	-0.07	0.48	5.03	-0.04	0.52	-0.29	0.12	0.04	-0.29	-0.29	0.52	0.52	0.09	0.18	50	0.29	0.52	0.15	0.52	0.29	0.09	0.00	1.85	8.56	0.27	-0.05	0.50	0.03	0.03	0.27	0.29	1.87	0.61	-0.09	0.03	0.03	0.50	0.60	0.05	0.04	0.09	0.15	0.52	0.76	0.15	0.29	0.54	0.00	5.00	0.03	0.11	0.03	0.01	0.01	0.03	0.03	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.12	0.88	0.46	57.99	0.00	4.14	0.10	0.05	4.26	0.12	4.16	0.79	0.09	4.17	0.12	-0.84	0.14	0.05	-0.84	-0.84	0.12	0.13	0.11	0.18	4	0.84	0.13	0.15	0.13	0.84	0.11	0.52	-0.10	0.36	0.82	4.14	0.10	0.05	0.04	0.82	0.84	-0.13	0.86	4.17	0.04	0.05	6.00	0.83	0.04	0.04	0.10	0.15	0.13	0.89	0.15	0.84	0.86	5.00	0.00	0.04	0.14	0.02	0.02	0.01	0.03	0.03	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.80	1.70	-3.72	58.11	-0.52	13.57	0.77	0.06	13.05	-4.08	13.36	1.99	-4.08	13.36	0.80	-1.60	0.21	0.06	-1.60	-1.60	0.80	0.80	0.12	0.13	46	1.60	0.80	0.12	0.80	1.60	0.12	1.61	-4.62	-3.71	1.60	13.56	0.77	0.06	0.06	1.60	1.60	-4.62	1.80	13.08	0.06	0.06	6.00	1.77	0.09	0.06	0.12	0.12	0.80	1.70	0.12	1.60	1.98	15.00	-5.00	0.06	0.14	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.06	1.88	10.67	57.94	1.06	13.11	0.55	0.17	12.24	10.02	12.91	2.98	9.54	12.72	0.06	-2.01	0.16	0.16	-2.01	-2.01	0.06	0.72	0.79	0.47	48	2.01	0.72	0.38	0.72	2.01	0.79	1.63	8.44	10.66	2.23	13.12	0.55	0.07	0.10	2.23	2.01	9.40	2.23	12.71	0.10	0.17	6.00	2.29	0.06	0.08	0.34	0.38	0.72	1.87	0.38	2.01	2.90	15.00	10.00	0.10	0.20	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	-0.21	0.26	0.26	57.85	0.00	-10.15	0.27	0.04	-9.18	-0.23	-9.62	0.89	-0.29	-9.66	-0.21	0.32	0.10	0.07	0.32	0.32	-0.21	0.25	0.16	0.08	10	0.32	0.25	0.13	0.25	0.32	0.16	-1.06	-0.77	0.27	0.28	-10.11	0.27	0.04	0.05	0.28	0.32	-0.69	0.42	-9.17	0.05	0.04	6.00	0.40	0.05	0.05	0.08	0.13	0.25	0.24	0.13	0.32	0.90	-10.00	0.00	0.05	0.10	0.03	0.03	0.03	0.03	0.03	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.35	1.23	9.01	57.64	0.04	4.52	0.32	0.07	5.51	4.90	4.99	0.63	4.84	5.03	0.35	0.02	0.20	0.06	0.02	0.02	0.35	0.35	0.15	0.14	54	0.18	0.35	0.21	0.35	0.18	0.15	0.04	1.07	9.00	0.16	4.49	0.32	0.07	0.05	0.16	0.18	1.10	0.41	5.42	0.06	0.07	0.50	0.38	0.08	0.06	0.15	0.12	0.35	1.25	0.21	0.18	0.64	5.00	5.00	0.06	0.14	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	-0.95	1.43	9.04	57.54	1.06	-14.31	0.89	0.09	-14.65	8.94	-14.44	0.81	9.00	-14.46	-0.95	0.51	0.45	0.04	0.51	0.51	-0.95	0.95	0.21	0.12	37	0.51	0.95	0.13	0.95	0.51	0.21	-1.63	8.98	8.93	0.50	-14.28	0.89	0.09	0.04	0.50	0.51	8.94	1.10	-14.61	0.04	0.09	6.00	1.02	0.18	0.09	0.21	0.13	0.95	1.30	0.13	0.51	0.80	-15.00	10.00	0.04	0.20	0.00	0.00	0.00	0.00	0.00	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.24	0.94	3.29	57.50	0.00	3.88	0.25	0.04	4.37	0.20	4.10	0.70	0.19	4.11	0.24	-0.84	0.21	0.07	-0.84	-0.84	0.24	0.24	0.08	0.42	53	0.84	0.24	0.16	0.24	0.84	0.08	0.04	-2.93	3.27	0.82	3.95	0.25	0.04	0.05	0.82	0.84	-2.92	0.88	4.24	0.05	0.04	0.50	0.86	0.07	0.05	0.08	0.16	0.24	1.02	0.16	0.84	0.84	5.00	0.00	0.05	0.15	0.02	0.02	0.02	0.02	0.02	valid	1.00	2.00	uncorrected
16	6	2d04ea009c029e99b3fc5f71714913157d6ceb50	0.48	1.12	-8.82	57.85	-1.06	-9.99	0.42	0.09	-9.49	-9.46	-9.71	0.45	-9.53	-9.73	0.48	0.24	0.55	0.07	0.24	0.24	0.48	0.48	0.27	0.13	15	0.24	0.48	0.15	0.48	0.24	0.27	-1.07	-10.33	-8.59	0.22	-9.94	0.42	0.09	0.05	0.22	0.24	-10.34	0.57	-9.48	0.05	0.09	6.00	0.48	0.19	0.09	0.27	0.15	0.48	0.87	0.15	0.24	0.48	-10.00	-10.00	0.05	0.25	0.03	0.01	0.00	0.04	0.04	valid	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.17	2.76	-12.61	58.92	-1.61	3.20	0.43	0.21	6.62	-14.79	5.01	2.15	-14.72	5.02	0.17	0.01	0.68	0.31	0.01	0.01	0.17	0.38	0.39	0.78	43	0.30	0.38	0.36	0.38	0.30	0.39	0.54	-16.51	-12.52	0.29	3.28	0.43	0.13	0.13	0.29	0.30	-16.58	0.54	6.36	0.15	0.21	6.00	0.56	0.32	0.12	0.19	0.21	0.38	2.72	0.36	0.30	2.03	5.00	-15.00	0.15	0.17	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.01	1.21	-4.30	58.85	-0.52	-1.10	0.09	0.06	0.15	-5.00	-0.45	0.39	-4.94	-0.46	-0.01	-0.47	0.13	0.07	-0.47	-0.47	-0.01	0.12	0.15	0.14	3	0.47	0.12	0.10	0.12	0.47	0.15	0.00	-5.59	-4.32	0.47	-1.12	0.09	0.04	0.05	0.47	0.47	-5.60	0.49	0.14	0.05	0.06	6.00	0.48	0.07	0.05	0.10	0.10	0.12	1.19	0.10	0.47	0.40	0.00	-5.00	0.05	0.11	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.05	1.48	-5.92	58.82	-0.52	9.42	0.25	0.11	10.05	-5.15	9.85	0.42	-5.20	9.85	-0.05	-0.12	0.36	0.08	-0.12	-0.12	-0.05	0.24	0.27	0.23	23	0.16	0.24	0.16	0.24	0.16	0.27	1.06	-4.86	-6.00	0.12	9.39	0.25	0.09	0.07	0.12	0.16	-4.82	0.32	10.01	0.09	0.11	6.00	0.33	0.27	0.10	0.14	0.12	0.24	1.32	0.16	0.16	0.50	10.00	-5.00	0.09	0.13	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	1.02	2.16	14.72	58.12	0.09	-9.17	0.99	0.05	-8.65	10.62	-9.21	0.80	10.57	-8.94	1.02	0.02	0.25	0.07	0.02	0.02	1.02	1.02	0.09	0.25	63	0.45	1.02	0.47	1.02	0.45	0.09	-0.09	6.29	14.76	0.44	-9.24	0.99	0.05	0.04	0.44	0.45	6.28	1.13	-9.12	0.05	0.05	0.50	1.15	0.07	0.04	0.09	0.13	1.02	2.12	0.47	0.45	0.76	-10.00	10.00	0.05	0.09	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.05	2.41	-2.09	58.87	0.00	14.90	0.17	0.06	13.27	-0.30	13.31	1.69	-0.34	13.31	-0.05	-1.64	0.44	0.06	-1.64	-1.64	-0.05	0.17	0.19	0.15	28	1.64	0.17	0.15	0.17	1.64	0.19	1.61	-0.26	-2.06	1.63	14.74	0.17	0.05	0.08	1.63	1.64	-0.23	1.65	13.25	0.08	0.06	6.00	1.66	0.26	0.07	0.10	0.15	0.17	2.42	0.15	1.64	1.71	15.00	0.00	0.08	0.15	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.56	2.15	6.76	58.38	0.04	8.07	0.34	0.08	9.31	1.59	9.26	0.61	1.67	9.20	-0.56	-0.42	0.78	0.08	-0.42	-0.42	-0.56	0.56	0.42	0.34	73	0.45	0.56	0.23	0.56	0.45	0.42	0.09	1.33	6.59	0.47	7.98	0.34	0.08	0.09	0.47	0.45	1.07	0.77	9.37	0.11	0.08	0.50	0.64	0.21	0.10	0.42	0.17	0.56	1.93	0.23	0.45	0.69	10.00	5.00	0.11	0.36	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.53	0.90	6.25	58.65	0.52	-4.90	0.58	0.04	-3.90	5.48	-4.30	1.11	5.54	-4.39	0.53	0.65	0.18	0.03	0.65	0.65	0.53	0.53	0.14	0.27	6	0.65	0.53	0.19	0.53	0.65	0.14	-0.53	5.01	6.15	0.56	-4.91	0.58	0.04	0.04	0.56	0.65	4.93	0.87	-3.79	0.04	0.04	6.00	0.85	0.05	0.03	0.14	0.19	0.53	1.00	0.19	0.65	1.21	-5.00	5.00	0.04	0.10	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.20	2.14	1.44	58.41	0.00	8.74	0.21	0.11	8.76	-2.56	8.98	0.83	-2.64	8.74	-0.20	-0.62	0.41	0.10	-0.62	-0.62	-0.20	0.27	0.27	0.35	61	0.79	0.27	0.62	0.27	0.79	0.27	0.09	-3.12	1.50	0.85	8.58	0.21	0.11	0.10	0.85	0.79	-3.12	0.86	9.02	0.18	0.11	0.50	0.94	0.22	0.11	0.20	0.39	0.27	2.21	0.62	0.79	0.85	10.00	0.00	0.18	0.39	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.25	3.12	4.92	58.82	0.52	7.42	0.64	0.59	8.94	4.53	8.43	1.37	4.26	8.65	-0.25	-1.53	1.83	0.09	-1.53	-1.53	-0.25	0.78	0.88	0.35	24	1.53	0.78	1.92	0.78	1.53	0.88	1.06	4.15	4.87	1.32	6.91	0.64	0.37	1.44	1.32	1.53	4.58	1.77	9.08	1.44	0.59	6.00	1.43	1.16	1.46	0.48	1.92	0.78	2.62	1.92	1.53	1.28	10.00	5.00	1.44	1.94	0.67	0.67	0.67	0.67	0.67	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.23	1.73	-9.23	58.42	-1.06	-13.32	0.16	0.03	-14.91	-9.70	-14.09	0.17	-9.78	-14.10	0.23	0.82	0.22	0.08	0.82	0.82	0.23	0.24	0.17	0.13	40	0.82	0.24	0.11	0.24	0.82	0.17	-1.63	-10.30	-9.15	0.81	-13.29	0.16	0.03	0.06	0.81	0.82	-10.27	0.87	-14.89	0.06	0.03	6.00	0.86	0.05	0.06	0.16	0.11	0.24	1.67	0.11	0.82	0.21	-15.00	-10.00	0.06	0.13	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.07	0.38	-4.39	58.54	-0.52	-9.81	0.11	0.04	-9.69	-4.91	-9.71	0.27	-4.88	-9.75	0.07	0.23	0.09	0.04	0.23	0.23	0.07	0.11	0.10	0.13	20	0.23	0.11	0.10	0.11	0.23	0.10	-1.06	-5.35	-4.39	0.19	-9.76	0.11	0.04	0.04	0.19	0.23	-5.39	0.26	-9.66	0.04	0.04	6.00	0.24	0.04	0.03	0.06	0.10	0.11	0.39	0.10	0.23	0.33	-10.00	-5.00	0.04	0.09	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.25	2.75	-12.73	58.92	-1.61	12.69	0.37	0.22	15.20	-15.26	14.39	1.45	-15.27	14.45	-0.25	-0.52	0.97	0.10	-0.52	-0.52	-0.25	0.42	0.45	0.19	32	0.54	0.42	0.42	0.42	0.54	0.45	1.66	-16.62	-13.13	0.46	12.76	0.37	0.17	0.15	0.46	0.54	-16.53	0.79	15.33	0.16	0.22	6.00	0.65	0.45	0.17	0.30	0.39	0.42	3.04	0.42	0.54	1.43	15.00	-15.00	0.16	0.38	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.35	2.23	-10.81	58.87	-1.06	8.56	0.42	0.15	9.57	-9.81	9.51	0.60	-9.81	9.42	0.35	-0.45	0.88	0.08	-0.45	-0.45	0.35	0.44	0.35	0.16	16	0.48	0.44	0.25	0.44	0.48	0.35	1.07	-9.81	-10.34	0.55	8.21	0.42	0.06	0.10	0.55	0.48	-9.83	0.69	9.60	0.13	0.15	6.00	0.74	0.34	0.07	0.23	0.19	0.44	1.75	0.25	0.48	0.64	10.00	-10.00	0.13	0.18	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.62	2.10	-2.80	58.38	-0.04	8.98	0.66	0.15	9.79	-7.56	9.68	0.69	-7.57	9.76	-0.62	0.13	0.74	0.11	0.13	0.13	-0.62	0.67	0.31	0.23	72	0.41	0.67	0.51	0.67	0.41	0.31	0.09	-8.43	-2.93	0.30	9.13	0.66	0.09	0.11	0.30	0.41	-8.30	0.84	9.72	0.15	0.15	0.50	0.78	0.21	0.09	0.16	0.33	0.67	1.93	0.51	0.41	0.75	10.00	-5.00	0.15	0.24	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.56	3.13	-1.30	58.38	-0.04	1.76	0.56	0.06	5.22	-8.11	5.05	0.74	-8.18	5.10	-0.56	0.21	0.52	0.08	0.21	0.21	-0.56	0.56	0.14	0.24	57	0.32	0.56	0.33	0.56	0.32	0.14	0.04	-8.42	-1.28	0.32	1.81	0.56	0.06	0.11	0.32	0.32	-8.40	0.67	5.18	0.12	0.06	0.50	0.64	0.25	0.08	0.14	0.22	0.56	3.16	0.33	0.32	0.73	5.00	-5.00	0.12	0.20	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.38	1.09	-8.70	58.69	-1.06	-5.06	0.48	0.09	-4.46	-9.59	-4.70	0.60	-9.50	-4.75	0.38	0.26	0.42	0.09	0.26	0.26	0.38	0.42	0.26	0.34	21	0.27	0.42	0.21	0.42	0.27	0.26	-0.53	-10.41	-8.60	0.22	-5.04	0.48	0.07	0.08	0.22	0.27	-10.42	0.54	-4.41	0.08	0.09	6.00	0.60	0.11	0.07	0.18	0.19	0.42	0.99	0.21	0.27	0.65	-5.00	-10.00	0.08	0.19	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.53	2.03	17.19	58.41	1.61	-14.48	0.54	0.05	-13.73	15.50	-14.09	1.36	15.51	-14.09	0.53	0.77	0.15	0.05	0.77	0.77	0.53	0.53	0.14	0.20	30	0.77	0.53	0.09	0.53	0.77	0.14	-1.66	13.79	17.21	0.77	-14.38	0.54	0.05	0.04	0.77	0.77	13.82	1.00	-13.80	0.04	0.05	6.00	0.96	0.05	0.04	0.14	0.09	0.53	1.97	0.09	0.77	1.42	-15.00	15.00	0.04	0.13	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.51	1.93	9.42	58.22	0.04	-10.51	0.50	0.08	-8.81	4.68	-9.65	0.81	4.86	-9.36	0.51	-0.35	0.24	0.05	-0.35	-0.35	0.51	0.51	0.23	0.18	68	0.50	0.51	0.55	0.51	0.50	0.23	-0.09	1.38	9.45	0.30	-10.44	0.50	0.08	0.06	0.30	0.50	1.45	0.76	-9.09	0.09	0.08	0.50	0.56	0.05	0.07	0.23	0.42	0.51	1.91	0.55	0.50	0.74	-10.00	5.00	0.09	0.41	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.32	0.78	-5.69	58.37	-0.09	-5.02	0.30	0.07	-3.65	-10.45	-4.20	1.28	-10.43	-4.18	-0.32	0.33	0.27	0.08	0.33	0.33	-0.32	0.32	0.15	0.25	70	0.33	0.32	0.12	0.32	0.33	0.15	-0.04	-13.42	-5.68	0.35	-4.94	0.30	0.06	0.07	0.35	0.33	-13.41	0.48	-3.73	0.07	0.07	0.50	0.49	0.13	0.07	0.14	0.12	0.32	0.74	0.12	0.33	1.21	-5.00	-10.00	0.07	0.15	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	1.18	4.46	-10.30	58.80	-1.61	-11.25	1.25	0.14	-8.34	-13.75	-9.54	1.82	-13.68	-9.50	1.18	0.44	0.13	0.07	0.44	0.44	1.18	1.18	0.29	0.16	41	0.44	1.18	0.22	1.18	0.44	0.29	-1.10	-16.11	-10.32	0.47	-11.21	1.25	0.14	0.08	0.47	0.44	-16.12	1.30	-8.36	0.08	0.14	6.00	1.31	0.07	0.11	0.29	0.22	1.18	4.45	0.22	0.44	1.82	-10.00	-15.00	0.08	0.24	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.02	1.54	-5.66	58.81	-0.52	16.13	0.14	0.19	13.89	-5.11	14.46	1.11	-5.11	14.45	-0.02	-0.47	0.87	0.09	-0.47	-0.47	-0.02	0.23	0.31	0.26	46	0.57	0.23	0.44	0.23	0.57	0.31	1.61	-4.85	-5.77	0.49	16.03	0.14	0.10	0.15	0.49	0.57	-4.87	0.65	13.89	0.28	0.19	6.00	0.54	0.26	0.17	0.22	0.30	0.23	1.38	0.44	0.57	1.14	15.00	-5.00	0.28	0.32	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.54	5.29	12.09	58.32	0.09	-5.14	0.58	0.08	0.22	6.14	-0.18	0.65	6.06	-0.03	-0.54	-0.34	0.61	0.08	-0.34	-0.34	-0.54	0.54	0.18	0.22	58	0.37	0.54	0.38	0.54	0.37	0.18	0.00	5.78	12.34	0.24	-4.79	0.58	0.08	0.19	0.24	0.37	5.81	0.73	0.10	0.19	0.08	0.50	0.68	0.24	0.14	0.18	0.35	0.54	5.43	0.38	0.37	0.64	0.00	10.00	0.19	0.24	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-1.04	1.36	-6.14	58.47	-0.09	3.77	1.08	0.09	5.54	-12.05	5.14	1.66	-12.10	5.18	-1.04	0.26	0.67	0.12	0.26	0.26	-1.04	1.04	0.23	0.28	71	0.32	1.04	0.24	1.04	0.32	0.23	0.04	-13.97	-6.20	0.31	3.66	1.08	0.09	0.10	0.31	0.32	-13.90	1.09	5.61	0.14	0.09	0.50	1.16	0.17	0.10	0.23	0.16	1.04	1.26	0.24	0.32	1.62	5.00	-10.00	0.14	0.25	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	1.88	4.59	-5.89	58.94	-1.06	14.69	1.79	0.18	14.00	-8.00	14.07	1.06	-8.11	14.24	1.88	-0.94	1.38	0.11	-0.94	-0.94	1.88	1.88	0.35	0.30	45	0.94	1.88	0.53	1.88	0.94	0.35	1.63	-9.75	-5.06	0.77	14.22	1.79	0.18	0.14	0.77	0.94	-9.79	2.17	13.93	0.14	0.18	6.00	2.02	0.31	0.18	0.35	0.53	1.88	3.67	0.53	0.94	1.14	15.00	-10.00	0.14	0.48	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.78	7.37	7.83	58.40	0.04	-7.07	0.81	0.15	-0.46	1.20	-0.71	1.04	1.08	-0.70	-0.78	-0.84	0.62	0.13	-0.84	-0.84	-0.78	0.78	0.24	0.28	50	0.91	0.78	0.59	0.78	0.91	0.24	0.00	0.73	8.10	0.87	-7.13	0.81	0.15	0.34	0.87	0.91	0.75	1.24	-0.29	0.39	0.15	0.50	1.19	0.22	0.30	0.24	0.47	0.78	7.29	0.59	0.91	0.99	0.00	5.00	0.39	0.42	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.83	2.86	18.12	58.63	1.61	-9.46	0.78	0.35	-10.21	13.99	-10.00	2.67	14.05	-9.94	-0.83	-0.01	0.25	0.06	-0.01	-0.01	-0.83	0.85	0.73	0.24	36	0.11	0.85	0.13	0.85	0.11	0.73	-1.10	11.96	18.05	0.12	-9.57	0.78	0.34	0.05	0.12	0.11	12.01	0.89	-10.22	0.05	0.35	6.00	0.80	0.07	0.34	0.71	0.07	0.85	2.91	0.13	0.11	2.63	-10.00	15.00	0.05	0.71	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.63	3.95	9.12	58.49	0.09	11.12	0.59	0.15	8.50	6.22	8.87	1.20	6.17	8.72	-0.63	-0.79	0.44	0.19	-0.79	-0.79	-0.63	0.63	0.24	0.39	62	0.79	0.63	0.43	0.63	0.79	0.24	0.09	5.95	8.91	0.94	11.06	0.59	0.15	0.17	0.94	0.79	5.98	1.09	8.68	0.17	0.15	0.50	1.17	0.24	0.14	0.24	0.43	0.63	3.76	0.43	0.79	1.05	10.00	10.00	0.17	0.29	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.78	1.76	-8.46	58.87	-1.06	3.84	0.69	0.09	4.86	-9.24	4.56	0.47	-9.35	4.54	0.78	-0.43	0.45	0.07	-0.43	-0.43	0.78	0.78	0.28	0.27	22	0.46	0.78	0.21	0.78	0.46	0.28	0.53	-9.77	-8.40	0.45	3.80	0.69	0.09	0.08	0.45	0.46	-9.64	0.92	4.92	0.09	0.09	6.00	0.84	0.11	0.10	0.28	0.15	0.78	1.74	0.21	0.46	0.62	5.00	-10.00	0.09	0.29	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-1.68	3.46	17.76	58.87	1.61	-2.08	1.76	0.28	-1.36	13.07	-1.42	2.75	12.98	-1.44	-1.68	-1.38	0.25	0.07	-1.38	-1.38	-1.68	1.68	0.50	0.16	25	1.38	1.68	0.15	1.68	1.38	0.50	0.00	12.28	17.93	1.40	-2.05	1.76	0.28	0.08	1.40	1.38	12.26	2.23	-1.31	0.08	0.28	6.00	2.26	0.10	0.16	0.50	0.15	1.68	3.54	0.15	1.38	2.75	0.00	15.00	0.08	0.34	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	0.31	5.61	3.25	58.91	0.00	0.37	0.33	0.11	3.32	0.06	3.43	1.67	0.07	3.17	0.31	-1.56	0.49	0.09	-1.56	-1.56	0.31	0.33	0.24	0.49	4	1.56	0.33	0.56	0.33	1.56	0.24	0.52	-0.10	3.14	1.81	0.22	0.33	0.10	0.14	1.81	1.56	-0.07	1.62	3.55	0.14	0.11	6.00	1.82	0.28	0.13	0.22	0.56	0.33	5.58	0.56	1.56	1.48	5.00	0.00	0.14	0.50	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.37	4.55	-0.61	58.43	-0.04	-4.27	0.41	0.09	1.04	-7.93	0.75	0.99	-8.09	0.91	-0.37	0.60	0.99	0.10	0.60	0.60	-0.37	0.38	0.19	0.24	52	0.69	0.38	0.43	0.38	0.69	0.19	0.00	-8.27	-0.74	0.76	-4.29	0.41	0.08	0.16	0.76	0.69	-8.25	0.81	0.97	0.20	0.09	0.50	0.88	0.22	0.16	0.16	0.26	0.38	4.53	0.43	0.69	0.95	0.00	-5.00	0.20	0.27	0.64	0.64	0.64	0.64	0.64	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.03	0.86	-4.39	58.48	-0.52	-15.42	0.10	0.10	-14.97	-5.08	-15.04	0.37	-5.11	-15.20	-0.03	-0.12	0.63	0.21	-0.12	-0.12	-0.03	0.13	0.16	0.46	39	0.42	0.13	0.61	0.13	0.42	0.16	-1.61	-5.55	-4.30	0.30	-15.32	0.10	0.09	0.31	0.30	0.42	-5.49	0.46	-14.89	0.35	0.10	6.00	0.34	0.60	0.32	0.10	0.46	0.13	0.79	0.61	0.42	0.50	-15.00	-5.00	0.35	0.46	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
16	7	e6747afca591a548707271b03eedc99acb5cbc71	-0.00	7.46	0.87	58.94	0.52	21.07	0.31	0.12	13.99	4.72	14.37	1.10	4.48	14.34	-0.00	-0.57	0.40	0.07	-0.57	-0.57	-0.00	0.45	0.57	0.17	47	0.61	0.45	0.36	0.45	0.61	0.57	1.61	4.68	0.90	0.58	21.13	0.31	0.11	0.16	0.58	0.61	4.93	0.84	13.99	0.18	0.12	6.00	0.89	0.18	0.12	0.35	0.28	0.45	7.40	0.36	0.61	1.10	15.00	5.00	0.18	0.33	0.65	0.65	0.65	0.65	0.65	sampling_glitch	1.00	2.00	uncorrected
